id,dialogue,scam_type,language,label,label_description
695,"Greetings, this is from the Prime Minister's scholarship scheme. Students from your area have been selected. My daughter is in college. Is she eligible? Yes madam. Just pay 3,500 registration for the application. Government scholarships don't have registration fees. This is fake.",govt_scheme,English,2,scam
696,"Hey there, this is from the Prime Minister's scholarship scheme. Students from your area have been selected. My daughter is in college. she eligible? Yes madam. Just pay 3,500 registration for the application. Government scholarships don't have registration fees. This is fake.",govt_scheme,English,2,scam
697,"Greetings madam, naan government scholarship helpline-la irundhu pesuren. Unga daughter eligible. Enna fee? 2500 registration madam. Government scholarship-la fee illai. Fraud.",govt_scheme,Tamil-English,2,scam
698,"Hey, this is from the IT repayment cell. We have a tax refund of 18,000 rupees for you. From which year? 2023-24 sir. To process, provide your net banking username. The IT department processes refunds automatically to your registered banking account. They'd never ask for credentials.",tax_fraud,English,1,slightly_suspicious
699,"Good day, this is from the IT reimbursement cell. We have a tax refund of 18,000 rupees for you. From which year? 2023-24 sir. To process, submit your net banking username. The IT department processes refunds automatically to your registered account details. They'd never ask for credentials.",tax_fraud,English,1,slightly_suspicious
700,"Namaste, Income Tax reimbursement 22,000 rupees aapke liye pending hai. banking account number aur verification code send karein. IT department khud process karti hai. OTP kyun? Naya system hai. Jhooth bol rahe ho. IT department aisa nahi karta. Fraud.",tax_fraud,Hindi-English,2,scam
701,"Namaste, Income Tax return 22,000 rupees aapke liye pending hai. um... banking account number aur OTP code provide karein. IT department khud process karti hai. OTP kyun? Naya system hai. Jhooth bol rahe ho. IT department aisa nahi karta. Fraud.",tax_fraud,Hindi-English,2,scam
702,"Good day sir, naan income tax-la irundhu pesuren. 15,000 rupees reimbursement pending. one-time password submit pannunga. IT department automatic-aa process pannurathu. OTP yen kelkuringa? New system sir. Idhu false. Tax department ippadi work panna maatanga. Scam.",tax_fraud,Tamil-English,2,scam
703,"Hey sir, naan income tax-la irundhu pesuren. 15,000 rupees reimbursement pending. one-time password give pannunga. IT department automatic-aa process pannurathu. OTP yen kelkuringa? New system sir. Idhu false. Tax department ippadi work panna maatanga. Scam.",tax_fraud,Tamil-English,2,scam
704,"Good day sir, this is from the National Pension System helpline. Your NPS account details statement for the year is ready. How do I access it? Sir, log in to enps.com.in using your PRAN number. The annual statement is available in the Downloads listen, section. Thank you, I'll check today.",genuine_service,English,0,neutral
705,"Hey sir, this from National Pension System helpline. Your NPS account details statement for year is ready. How do I access it? Sir, log in to enps.com.in using your PRAN number. annual statement is available in the Downloads section. Thank you, I'll check today.",genuine_service,English,0,neutral
706,"Greetings, this is from Sundaram Mutual Fund. Your SIP of 5,000 per month has been successfully processed for February. Thank you for confirming. Current NAV is 42.67. Your portfolio value has grown by 12% this year. Good to hear. No changes needed for now.",genuine_service,English,0,neutral
707,"Hey sir, naan Chennai Corporation tax division-la irundhu Prema pesuren. Unga property tax receipt ready. Download panna eppadi? Sir, chennaicorporation.gov.in-la login pannunga. Receipts section-la irukku. Okay seri, nandri.",genuine_service,Tamil-English,0,neutral
708,"Good day sir, naan Chennai Corporation tax division-la irundhu Prema pesuren. Unga property tax receipt ready. Download panna eppadi? Sir, chennaicorporation.gov.in-la login pannunga. Receipts section-la irukku. Okay seri, nandri.",genuine_service,Tamil-English,0,neutral
709,"Hey sir, I'm from Blinkit. Your grocery order is ready and will arrive in 12 minutes. Perfect, I'll be home. Thank you sir!",delivery_service,English,0,neutral
710,"Hey there sir, I'm from Blinkit. Your grocery order is ready and will arrive in 12 minutes. Perfect, I'll be home. Thank you sir!",delivery_service,English,0,neutral
711,"Hey sir, this is from HDFC Securities. Your demat account details statement for Q3 is ready. Can I access it online? Yes sir, log in to hdfcsec.com and navigate to Reports > Account Statement. Got it, thank you.",genuine_service,English,0,neutral
712,"Hello sir, this is from HDFC Securities. Your demat account details statement for Q3 is ready. Can I access it online? Yes sir, log in to hdfcsec.com and navigate to Reports > Account Statement. Got it, thank you.",genuine_service,English,0,neutral
713,"Hey madam, NCDRC consumer helpline. Aapki actually, uh... consumer complaint ka hearing date fix ho gaya hai. Kab hai? 15 March, 11 AM, Delhi NCDRC bench. Theek hai, main aa jaaungi.",genuine_service,Hindi-English,0,neutral
714,"Good day madam, NCDRC consumer helpline. Aapki consumer complaint ka hearing date fix ho gaya hai. Kab hai? 15 March, 11 AM, Delhi NCDRC bench. Theek hai, main aa jaaungi.",genuine_service,Hindi-English,0,neutral
715,"Greetings sir, naan BHIM UPI helpline-la irundhu call pannuren. Unga transaction dispute resolved. Paisa profile-ku vanthudha? Aama sir, 3 working days-la credit aagum. Nandri.",genuine_service,Tamil-English,0,neutral
716,"Greetings sir, naan BHIM UPI helpline-la irundhu call pannuren. Unga transaction dispute resolved. Paisa banking account-ku vanthudha? Aama sir, 3 working days-la credit aagum. Nandri.",genuine_service,Tamil-English,0,neutral
717,"Greetings sir, I'm from a fintech startup offering 12% monthly returns on peer-to-peer lending. 12% monthly seems very high. Yes sir, we connect lenders with premium borrowers. Is there RBI regulation for P2P lending? Yes sir, we're NBFC-P2P registered. Let me confirm on RBI website before investing.",investment_fraud,English,1,slightly_suspicious
718,"Hey sir, I'm from a fintech startup offering 12% monthly returns on peer-to-peer lending. 12% monthly seems very high. Yes sir, we connect lenders with premium borrowers. Is there RBI regulation for P2P lending? Yes sir, we're NBFC-P2P registered. Let me authenticate on RBI website before investing.",investment_fraud,English,1,slightly_suspicious
719,"Good day sir, naan oru health app-la irundhu call pannuren. Blood test at home, 99 rupees. Seri, enna tests include? Sir, 50 tests. But personal details needed — blood group, medical history. Medical history send panna munnaadi company confirm pannuvein.",survey_call,Tamil-English,1,slightly_suspicious
720,"Greetings sir, naan oru health app-la irundhu call pannuren. Blood test at home, 99 rupees. Seri, enna tests include? Sir, 50 tests. But personal details needed — blood group, medical history. Medical history provide panna munnaadi company confirm pannuvein.",survey_call,Tamil-English,1,slightly_suspicious
721,"Greetings sir, you won the Reliance Industries 50th anniversary lucky draw! winning is 3 lakh rupees! I never participated. Automatic selection from shareholders database sir. How to claim? Pay 15,000 stamp duty first. Pay to receive prize? Classic scam. Goodbye.",lottery_scam,English,2,scam
722,"Good day sir, you won the Reliance Industries 50th anniversary lucky draw! winning is 3 lah rupees! I never participated. Automatic selectio from shareholders database sir. How to claim? Pay 15,000 stamp duty first. Pay to receive prize? Classic scam. Goodbye.",lottery_scam,English,2,scam
723,"Congratulations sir! Flipkart 10th anniversary lucky draw mein aap winner hain. Prize hai MacBook Air aur 50,000 cash. Flipkart ka yeh draw nahi tha. Courier ke liye 5,500 fee pay karein. Prize lene ke liye paisa dena? Yeh fraud hai.",lottery_scam,Hindi-English,2,scam
724,"Namaskar sir! Aap SBI ka crore-pati draw jeete hain! 1 crore rupees! SBI aisi lottery nahi karta. Premium account holders ke liye special draw tha. Stamp duty 35,000 bhejni hogi. Crore lene ke liye 35,000 dena? Definitely scam.",lottery_scam,Hindi-English,2,scam
725,"Good day sir, naan Swiggy anniversary draw-la irundhu call pannuren. 2 lakh rupees jeetirukinga! Naan participate pannalaye. Automatic sir. Just 8000 processing fee. Processing fee payan ketka winning kudukka? Scam dhaan???",lottery_scam,Tamil-English,2,scam
726,"Greetings sir, naan Swiggy anniversary draw-la irundhu call pannuren. 2 lakh rupees jeetirukinga! Naan participate pannalaye. Automatic sir. Just 8000 processing fee. Processing fee payan ketka winning kudukka? Scam dhaan.",lottery_scam,Tamil-English,2,scam
727,"Good day sir, this is Officer Rao from CBDT. We have a notice for you for undeclared income. I have declared all income. Sir, records show 8 lakh undeclared. Pay 60,000 now to settle. Official notices come via post not phone calls. Reporting this call.",tax_fraud,English,2,scam
728,"Greetings sir, naan customs officer Vikram pesuren. Unga name-la parcel irukku international. Enna irukku? Cash dollars irukku sir. Customs duty 12,000 pay pannunga. Cash parcel, phone-la customs duty? Scam dhaan idhu.",delivery_scam,Tamil-English,2,scam
729,"Good day sir, naan customs officer Vikram pesuren. Unga name-la parcel irukku international. Enna irukku? Cash dollars irukku sir. Customs duty 12,000 pay pannunga. Cash parcel, phone-la customs duty? Scam dhaan idhu.",delivery_scam,Tamil-English,2,scam
730,"Good day sir, main ek online earn karne ka tarika bata raha hoon. Telegram channel join karo, daily 3,000 kamaao. Kya karna hoga? Crypto signals follow karo. Pehle 5,000 invest karo. Invest karne ke baad return guarantee nahi. Yeh fraud scheme lag rahi hai.",investment_fraud,Hindi-English,2,scam
731,"Greetings madam, join our Telegram channel for stock tips. 300% profit in one month guaranteed. That's not possible in regulated markets. Madam, inside information we have. Inside trading is illegal. And 300% is a red flag for a Ponzi scheme. Blocking.",investment_fraud,English,2,scam
732,"Hi, this is Kumar from HDFC Bank. Your account shows KYC pending. provide Aadhaar number to avoid account closure. What details do you need?",bank_fraud,English,2,scam
733,Hello sir/madam. I'm calling from Axis Bank security. We detected unauthorized transaction. Please provide Aadhaar number. Let me verify this.,bank_fraud,English,2,scam
734,This is ICICI Bank customer care. Your unauthorized transaction needs immediate attention. click the link sent. Let me verify this.,bank_fraud,English,2,scam
735,Namaste sir/madam. I'm calling from Axis Bank security. We detected suspicious activity. Please press 1 to confirm. This sounds suspicious.,bank_fraud,English,2,scam
736,Hello sir/madam. I'm calling from ICICI Bank security. We detected KYC pending. Please click the link sent. This sounds suspicious.,bank_fraud,English,2,scam
737,"Good morning, this is Ravi from SBI. Your account shows KYC pending. provide Aadhaar number to avoid permanent block. What details do you need?",bank_fraud,English,2,scam
738,"Hi, this is Kumar from ICICI Bank. Your account shows account block alert. press 1 to confirm to avoid account closure. I didn't receive any notification.",bank_fraud,English,2,scam
